date,days_from_perihelion,mag,inv_mag,inv_mag_smooth,accel_proxy,accel_proxy_scaled,proxy,dt_sec,accel_m_s2,delta_v_m_s,cum_delta_v_m_s
2025-09-10 00:00:00+00:00,-49,12.720555555555556,0.0786129187229768,0.0734350990438695,0.0007118465993674,0.0031527642573942,0.0031527642573942,86400.0,2.848871769828125e-06,0.24614252091315,5.2869584078742875
2025-09-11 00:00:00+00:00,-48,13.2728125,0.075341981965013,0.0756019330608015,0.002166834016932,0.0095968946769706,0.0095968946769706,86400.0,8.671857484781457e-06,0.7492484866851179,6.036206894559405
2025-09-12 00:00:00+00:00,-47,13.726666666666668,0.0728508984944147,0.0712019331703135,-0.004399999890488,-0.0194875727433354,-0.0194875727433354,86400.0,-1.7609180807208927e-05,-1.5214332217428512,4.514773672816554
2025-09-13 00:00:00+00:00,-46,15.2875,0.0654129190515126,0.0685901894069983,-0.0026117437633151,-0.0115673972366648,-0.0115673972366648,86400.0,-1.0452424839768751e-05,-0.9030895061560201,3.611684166660534
2025-09-14 00:00:00+00:00,-45,14.813333333333333,0.0675067506750675,0.0669617446135874,-0.0016284447934108,-0.0072123720818047,-0.0072123720818047,86400.0,-6.517177162599647e-06,-0.5630841068486094,3.0486000598119247
2025-09-15 00:00:00+00:00,-44,14.713333333333331,0.0679655641141821,0.0655656015283893,-0.0013961430851981,-0.0061835092295615,-0.0061835092295615,86400.0,-5.58748559815547e-06,-0.48275875568063265,2.565841304131292
2025-09-16 00:00:00+00:00,-43,16.333333333333332,0.0612244897959183,0.065842394583549,0.0002767930551597,0.0012259147571653,0.0012259147571653,86400.0,1.1077497899543237e-06,0.09570958185205357,2.6615508859833454
2025-09-17 00:00:00+00:00,-42,14.633333333333333,0.0683371298405467,0.0663491415597164,0.0005067469761673,0.0022443792741618,0.0022443792741618,86400.0,2.02804530657537e-06,0.17522311448811198,2.8367740004714572
2025-09-18 00:00:00+00:00,-41,14.391428571428571,0.0694858050426841,0.0686013000709795,0.0022521585112631,0.0099747963432093,0.0099747963432093,86400.0,9.013333504180467e-06,0.7787520147611924,3.61552601523265
2025-09-19 00:00:00+00:00,-40,14.71,0.0679809653297076,0.0689704049389454,0.0003691048679659,0.001634763214416,0.001634763214416,86400.0,1.4771896633186541e-06,0.12762918691073172,3.7431552021433814
2025-09-20 00:00:00+00:00,-39,14.4,0.0694444444444444,0.0695614390458575,0.000591034106912,0.0026176864633885,0.0026176864633885,86400.0,2.3653697070178035e-06,0.20436794268633823,3.9475231448297197
2025-09-21 00:00:00+00:00,-38,14.033333333333331,0.0712589073634204,0.0703203210163608,0.0007588819705033,0.0033610836299702,0.0033610836299702,86400.0,3.037111400573809e-06,0.26240642500957706,4.2099295698392964
2025-09-22 00:00:00+00:00,-37,14.233333333333334,0.0702576112412178,0.0714440175284069,0.001123696512046,0.004976845014762,0.004976845014762,86400.0,4.4971308058040235e-06,0.38855210162146764,4.598481671460764
2025-09-23 00:00:00+00:00,-36,13.733333333333333,0.0728155339805825,0.0719114540990621,0.0004674365706552,0.0020702737273314,0.0020702737273314,86400.0,1.8707216575989737e-06,0.16163035121655134,4.7601120226773155
2025-09-24 00:00:00+00:00,-35,13.7625,0.072661217075386,0.0733061461336272,0.0013946920345651,0.0061770825351369,0.0061770825351369,86400.0,5.581678367793537e-06,0.4822570109773616,5.242369033654677
2025-09-25 00:00:00+00:00,-34,13.433333333333332,0.0744416873449131,0.0736043260434576,0.0002981799098303,0.0013206370063741,0.0013206370063741,86400.0,1.193341835446685e-06,0.10310473458259359,5.345473768237271
2025-09-26 00:00:00+00:00,-33,13.566666666666668,0.0737100737100737,0.0731087127597287,-0.0004956132837289,-0.0021950682180947,-0.0021950682180947,86400.0,-1.983487304739203e-06,-0.17137330312946714,5.174100465107804
